description,taxonomy_agg_key,source_review_id,reviewer_id,reviewer_name,review_score,master_product_id,content,processed_content,source_product_id,source_id
"Testament to Stephen Pannell's dedication to quality, Steve only makes his 100% Grenache when the vintage shines. This 'edition' is bursting with fragrance and perfume adding to the red berry fruit flavours that have a silken texture to them. The perfect",[],2704110,-1,Campbell Mattinson,95,4205801,Stephen Pannell has had a great winemaking career but it can be hard to find any great wines in his trail. I've never met him - strangely enough - but this point has often made me wonder whether he's over-rated. This grenache of his from 2009 though is Th,,2672814,12
Some would say McLaren Vale is the spiritual home of Australian Grenache. We are not about to start arguing when Grenache like this one from Chapel Hill are produced. Generous rich red fruits with smattering of dried herbs and a fleshy mid-palate. There i,[],2704111,17,James Halliday,94,4205802,"Planted ?15, ?52 and ?58, all formerly used for fortified wine; open-fermented, matured in French hogsheads (95% 5yo) for 19 months. Keeping the oak out of play in flavour, but in play for texture was the smart way to go; it leaves the display of spicy re",,2672815,12
Some would say McLaren Vale is the spiritual home of Australian Grenache. We are not about to start arguing when Grenache like this one from Chapel Hill are produced. Generous rich red fruits with smattering of dried herbs and a fleshy mid-palate. There i,[],2704112,17,James Halliday,94,4205802,"...from old vines, with spiced red berry aromas and flavours that include raspberry and cherry, but (hapily) little confection characters, just those spices of the bouquet.",,2672815,12
Some would say McLaren Vale is the spiritual home of Australian Grenache. We are not about to start arguing when Grenache like this one from Chapel Hill are produced. Generous rich red fruits with smattering of dried herbs and a fleshy mid-palate. There i,[],2704113,-1,Gary Walsh,93,4205802,"Not the best colour (as usual), not that it ever fusses me - no points off or any of that nonsense& raspberry, a bit of toffee and nut, spice, mint and dried herb. Medium weight and savoury rather than fruity or confected, with controlled fine sandy tanni",,2672815,12
Some would say McLaren Vale is the spiritual home of Australian Grenache. We are not about to start arguing when Grenache like this one from Chapel Hill are produced. Generous rich red fruits with smattering of dried herbs and a fleshy mid-palate. There i,[],2704114,17,James Halliday,95,4205802,"... a generous offering of sweet red fruits, supported by a touch of Provencal herbs for complexity; very fleshy mid-palate, there is real depth to the fruit in this wine, signing off with a slight savoury finish; classic.",,2672815,12
"Once apart of a larger estate encompassing all three Doisy estates, Château Doisy-Daëne is a delightful dessert wine that is lighter than most on the front palate due to intricate vinification methods that include sterile filters and new oak. The 2008 Doi",[],2704115,-1,Neal Martin,91,4205804,"This is an intense, mineral-rich style of Sauternes, one that is well-made and very succinct.",,2672817,12
"Château l'Evangile is primarily made up of gravel soils that is also the primary soil type of most of the Bordeaux's Right Bank region of Pomerol. Merlot is the variety of choice in the blend with Cabernet Sauvignon to create a wine full of plushness, vib",[],2704116,-1,Robert Parker Jr,94,4205806,"...hints of spice and coffee emerge from this full-bodied, opulent, structured beauty.",,2672819,12
"Château Lafaurie-Peyraguey is one of the affordable stars of Sauternes, and the 2008 is a great, early drinking vintage. One of the most spectacular Château's in Sauternes the wines of the past 20 years have been quite exceptional. With the 2008 vintage b",[],2704117,-1,Neal Martin,93,4205807,"It has great persistence in the mouth, lingering for over a minute. Excellent!",,2672820,12
"Under the guidance of Robert Hill-Smith, Yalumba continue to go from strength to strength as one of Australia's premium Shiraz producers. Being the oldest family owned winery in the country, Yalumba have access to some of the most important single vineyar",[],2704118,17,James Halliday,96,4205808,"...poised and precise, with fine acidity, fine-grained tannin, and a savoury edge to the fruit that is completely alluring; elegance and power, seamlessly combined.",,2672821,12
"Whilst Yalumba is the oldest family owned winery in Australia, they continue to produce wines that are at the cutting edge of the wine industry. This single vineyard shiraz from the northern Barossa sub-region of Light Pass is a perfect example of the old",[],2704119,-1,Andrew Caillard MW,96,4205809,"Lovely dark berry, bitter chocolate, panaforte notes with sweet ripe tannins and underlying savoury oak. Very fresh with supple tannins.",,2672822,12
"Château Reissec is very well positioned, high atop one of the highest hills in Sauternes. The classic Chateau have produced wines of extreme elegance that are highly regarded of the best of the region. Less unctuous as others, Rieussec have outstanding bo",[],2704120,-1,Neal Martin,93,4205812,"The 2008 Rieussec has a lifted, honeyed, slightly petrolly nose with great definition and lift.",,2672825,12
"While it probably doesn't get any more English than the name George Smith, this divine white wine hails from the southern Bordeaux region of Pessac-Léognan. Smith bought the property back in 1720 and added his name to the place name to creat Smith-Haut-La",[],2704121,-1,Robert Parker Jr,92,4205813,"A beautiful honeyed nose offers buttered citrus, subtle earth and smoke and rich melon-like aromas. This is a round, generously endowed dry white capable of lasting a decade or more.",,2672826,12
"In recent years Tarrawarra Estate Reserve Chardonnay has definately turned down the volume and has become a refined and elegant Yarra Valley style chardonnay with lovely citrus zest and white peach flavours. Complimented by a smooth and rich mouthfeel, ev",[],2704122,17,James Halliday,95,4205816,"Shares the finesse and fragrance of its sibling, but has greater complexity and a little more new oak influence; its length and balance are particularly good.",,2672829,12
"Château Potensac is regarded as one of the better wines currently being produced in the Médoc appellation and is a 60% Cabernet based wine ownded operated by the owners of Léoville Las Cases. In certain years, parcels of Léoville fruit makes it into the C",[],2704123,-1,Robert Parker Jr,92,4205818,"Perhaps the finest Potensac made since the 1982, the 2008 is undoubtedly a sleeper of the vintage.",,2672831,12
"Following on from the magnificent 2007 vintage was always going to be a hard task, but Château Coutet have done a wonderful job here extracting some marvellous flavours and character from the 2008. Widely considered an early drinking vintage, the Coutet w",[],2704124,-1,Neal Martin,95,4205820,"Harmonious and sophisticated, this is a lovely Coutet with long-term potential.",,2672833,12
"Domaine de Chevalier uses traditional methods when making their flavoursome white blend of Sauvignon Blanc and Semillon. Fermentation occurs in oak casks and is then aged for 18th in oak, some of which is new. This practice was abandoned by many in Graves",[],2704125,-1,Robert Parker Jr,92,4205821,"...crisp crushed rock, fig, melon and honeysuckle notes, this beautiful but backward white is capable of lasting another 2-3 decades.",,2672834,12
"Château d'Yquem is undesputedly the worlds greatest sweet wine. This fact was known when the original 1855 classification of Sauternes was released and saw Château d'Yquem given a category all on its own, premier grand cru, which it still holds. Since 159",[],2704126,-1,Neal Martin,96,4332171,"...scents of clear honey, lime flower, vanilla with notes of white peach, citrus lemon... Long and persistent on the finish, this is a very fine Yquem...",,2672835,12
"A lovely well balanced wine, the peppery characteristic that was usually associated with Shiraz , had well integrated with the plum and ripe dark fruits on the nose. Savoury cherries, stew fruits with restrained dusty tannins on the palate. Medium bodied",[],2704127,17,James Halliday,94,4205824,"Fine and focused black fruits; excellent length, finish and aftertaste.",,2672837,12
"A lovely well balanced wine, the peppery characteristic that was usually associated with Shiraz , had well integrated with the plum and ripe dark fruits on the nose. Savoury cherries, stew fruits with restrained dusty tannins on the palate. Medium bodied",[],2704128,-1,Jay Miller,91,4205824,"The 2005 Shiraz “Warner Vineyard” spent 22 months in French oak, 60% new. Opaque purple-colored, it reveals an enticing perfume of pain grille, pepper, Asian spices, smoked meat, bacon, and blueberry. On the palate it is firm and slightly lean with good f",,2672837,12
"A lovely well balanced wine, the peppery characteristic that was usually associated with Shiraz , had well integrated with the plum and ripe dark fruits on the nose. Savoury cherries, stew fruits with restrained dusty tannins on the palate. Medium bodied",[],2704129,-1,Lisa Perrotti-Brown MW,90,4205824,"Very deep garnet-purple colored, there’s a slight sweaty saddle / medicinal character to begin here over a core of ripe blackberry, warmed black cherries and cedar. Crisp and taut on the palate, it has a high level of slightly astringent tannins, just eno",,2672837,12
Created back in the 1960s as a way to best showcase the best fruit available to the Leasingham winemaker. That same dedication to quality continues to this day and is clearly evident in the 2008 vintage. Known as a blockbuster vintage throughout South Aus,[],2704130,17,James Halliday,92,4205827,"Strong crimson; a medium- to full-bodied shiraz with a strong, ripe tannin foundation augmented by 18 months in oak; there is ample rich black plum and berry fruit to provide the flesh on the bones.",,2672840,12
